item_id,page,from_store_number,from_store_name,to_store_number,to_store_name,sku,description,style_color,vendor,vendor_sku,category_code,category_name,from_mtd_turns_raw,from_mtd_turns,to_mtd_turns_raw,to_mtd_turns,size_grid,quantity_breakdown_json,total_quantity,report_total_quantity
300,55,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,PD322491BN,ZapPtMetCosPuLOREN 1,PLAN/CAFE,GVIT,PD322491_BROWN,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
301,55,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,PD3249938CF,ZapPtAm3CosPuLOREN 1,PLAN/CAFE,GVIT,PD3249938_COFFEE,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
302,55,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,PX309781BK,ZapPtMetCosLOREN 3,PLAN/NEGR,GVIT,PX309781_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
303,56,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,PY309632BK,ZapPtAm4LisLOREN 3,PLAN/NEGR,GVIT,PY309632_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
304,56,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,PY309632CF,ZapPtAm4LisLOREN 3,PLAN/CAFE,GVIT,PY309632_COFFEE,514,Zap Casl Pu Plant,"0,0",0.0,"8,0",8.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""065"", ""quantity"": 1}]",1,1
305,56,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,ZHCF2002BK,ZapPtAm4LisLOREN 6,PLAN/NEGR,GYUS,ZHCF2002_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"2,0",2.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}, {""row"": """", ""column"": ""070"", ""quantity"": 1}]",2,2
306,56,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,325571DCF,ZapPtMetPuLOREN 1,PLAN/COFF,HUPS,325571_DARK COFFEE,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
307,56,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,GINOPLTSLBK,ZapMetLiCueWESTF 5,TCON/NEGR,IDLO,GINOPLATEDSLIP_BLACK,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""41"", ""quantity"": 1}]",1,1
308,56,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,WESLEYBN,ZapPtMetCueCLAUD 2,TCON/CAFE,IDLO,WESLEY_BROWN,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""41.5"", ""quantity"": 1}]",1,1
309,56,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,234HCF,ZapPtMetCuerLOREN W,PLAN/CAFE,MHUR,234_COFFEE CUERO,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""065"", ""quantity"": 1}]",1,1
310,56,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,14162NVWHRD,ZapDpPtAm6PuLOREN 1,PLAN/AZUL,MKIN,14162_NAVY WHITE RED,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 115 | 120 | 130 | 140 | 150 | 060 | 050 | 040,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
311,56,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,5223KMRN,BotiAm4CuerCLAUDI W,PLAN/AZUL,MKIN,5223_MARINO,522,Bota Casual Cuero H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
312,56,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,9515KCF,ZapTcAm4CuerCLAUDI W,TCON/CAFE,MKIN,9515_COFFEE,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
313,57,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,UH072GY,ZapDpPtAm6LonURBAN Z,PLAN/GRIS,PCAR,UH072_GRAY,541,Zap.Deportivo Hombre,"0,0",0.0,"24,0",24.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
314,58,14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,M265B2305JBN,BotiTcAm3PuCAMP 2,TACO/CAFE,CWIT,M265B2305J_BROWN,526,Bota Vestir PU Homb,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
315,58,14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,OBTNEDWH,ZapPtAm5PuAEGLE 6,PLAN/BLAN,CWIT,OBTNED_WHITE,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,025 | 030 | 035 | 040 | 045 | 050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
316,58,14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,ZHCF10001BN,ZapPtMetLisLOREN 6,PLAN/CAFE,GYUS,ZHCF10001_BROWN,514,Zap Casl Pu Plant,"0,0",0.0,"4,8",4.8,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
317,58,14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,12BKCR,SandPtHebCuerLOREN W,PLAN/NEGR,MHUR,12_BLACK CUERO,519,Sandalias PU H,"2,8",2.8,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""065"", ""quantity"": 1}]",1,1
318,58,14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,4210GBBK,ZapTcMetPuLOREN 1,TCON/NEGR,MKIN,4210_GRABADO BLACK,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""105"", ""quantity"": 1}]",1,1
319,58,14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,5222KCF,BotiAm7CuerCLAUDI W,PLAN/CAFE,MKIN,5222_COFFEE,522,Bota Casual Cuero H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""105"", ""quantity"": 1}]",1,1
320,58,14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,901018MKBHBK,ZapTaAm5CueCLAUDI 1,TACO/CAFE,MLUG,901018_MOKA BRUS BLK,501,Zap Vest Cuero Tacon,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
321,58,14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,901025ZHBHBK,ZapTaAm4CueCLAUD 1,TACO/ZANA,MLUG,901025_ZANAH BRU BLK,501,Zap Vest Cuero Tacon,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""110"", ""quantity"": 1}]",1,1
322,58,14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,UH058BLKWH,ZapDpPtAm6LonURBAN Z,PLAN/NEGR,PCAR,UH058_BLACK WHITE,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
323,59,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,HIGHTOPBKNV,ZapDpPtAm9PuEAGLE 1,PLAN/NEGR,CWIT,HIGHTOP_BLACK NAVY,541,Zap.Deportivo Hombre,"0,0",0.0,"2,7",2.7,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
324,59,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,M119A901YBN12,BotinTaMetPuLOREN 6,TCON/CAFE,CWIT,M119A901Y_BROWN 12,526,Bota Vestir PU Homb,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""050"", ""quantity"": 1}]",1,1
325,59,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,M119A906YBK,BotinTaAm4PuLOREN Z,TCON/NEGR,CWIT,M119A906Y_BLACK 1,526,Bota Vestir PU Homb,"1,1",1.1,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
326,59,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,M119A906YBN5,BotinTaAm4PuLOREN Z,TCON/CAFE,CWIT,M119A906Y_BROWN 5,526,Bota Vestir PU Homb,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
327,59,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,STRIPESWHCP,ZapDpPtAm5PuEAGLE 1,PLAN/BLAN,CWIT,STRIPES_WHITE COPPER,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
328,59,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,WL533WHNV,ZapDepRedAm6KADI 5,PLAN/AZUL,FJIN,WL533_WHITE NAVY PU,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""42"", ""quantity"": 1}]",1,1
329,59,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,PD322491BN,ZapPtMetCosPuLOREN 1,PLAN/CAFE,GVIT,PD322491_BROWN,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
330,59,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,325571BK,ZapPtMetPuLOREN 1,PLAN/NEGR,HUPS,325571_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""085"", ""quantity"": 1}]",1,1
331,59,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,AMRENGUSSETBK,BotaTcMetCueWESTF 5,TCON/NEGR,IDLO,AMRENGUSSET_BLACK,522,Bota Casual Cuero H,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""39"", ""quantity"": 1}]",1,1
332,59,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,DANIELLACEUPBK,ZapTcAm3CueWESTF 5,TCON/NEGR,IDLO,DANIELLACEUP_BLACK,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""40"", ""quantity"": 1}, {""row"": """", ""column"": ""42"", ""quantity"": 1}]",2,2
333,60,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,HANHOBK,ZapTcAm5CueWESTF 5,TCON/NEGR,IDLO,HANHO_BLACK,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""41.5"", ""quantity"": 1}]",1,1
334,60,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,HANHOPLANGUSSBK,ZapTcMetCueWESTF 5,TCON/NEGR,IDLO,HANHOPLANGUSS_BLACK,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""41"", ""quantity"": 1}, {""row"": """", ""column"": ""41.5"", ""quantity"": 1}]",2,2
335,60,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,PIPERTRUMLINBK,ZapPtMetCueCLAUD 2,PLAN/NEGR,IDLO,PIPERTRUMLIN_BLACK,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""41.5"", ""quantity"": 1}]",1,1
336,60,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,DR740BK,ZapTmMetCuerDSEEK 6,TMED/NEGR,LCPC,DR740_BLACK,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""085"", ""quantity"": 1}]",1,1
337,60,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,CARDIFFWHTC,ZapDpPtAm6PuEAGLE 1,PLAN/BLAN,MBUC,CARDIFF_WHITE TRICOL,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""050"", ""quantity"": 1}]",1,1
338,60,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,14162NVWHRD,ZapDpPtAm6PuLOREN 1,PLAN/AZUL,MKIN,14162_NAVY WHITE RED,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 115 | 120 | 130 | 140 | 150 | 060 | 050 | 040,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
339,60,14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,1040BLYLGYKD,ZapDpPtAm5LonLUKAM Y,PLAN/LUCE,MLUK,1040_BLUE YL GY KIDS,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,14 | 15 | 16 | 17 | 18 | 19 | 20 | 20.5 | 21 | 21.5 | 22 | 22.5 | 23 | 23.5 | 2 | 2.5 | 3 | 3.5,"[{""row"": """", ""column"": ""20"", ""quantity"": 1}]",1,1
340,61,14,UNLIMITED METROMALL,29,Unlimited GaleriasSP,EVER614WH,ZapDpPmAm5PuCAMP 2,PMED/BLAN,CEVE,EVER614_WHITE,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
341,61,14,UNLIMITED METROMALL,29,Unlimited GaleriasSP,PD3249938CF,ZapPtAm3CosPuLOREN 1,PLAN/CAFE,GVIT,PD3249938_COFFEE,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""065"", ""quantity"": 1}]",1,1
342,61,14,UNLIMITED METROMALL,29,Unlimited GaleriasSP,DANIELLACEUPBK,ZapTcAm3CueWESTF 5,TCON/NEGR,IDLO,DANIELLACEUP_BLACK,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""42.5"", ""quantity"": 1}, {""row"": """", ""column"": ""43"", ""quantity"": 1}, {""row"": """", ""column"": ""41.5"", ""quantity"": 1}]",3,3
343,62,14,UNLIMITED METROMALL,30,Unlimited CityMall T,EVER714BN,ZapDpPmAm6PuEAGL 5,PMED/CAFE,CEVE,EVER714_BROWN,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
344,62,14,UNLIMITED METROMALL,30,Unlimited CityMall T,HIGHTOPWHRD,ZapDpPtAm9PuEAGLE 1,PLAN/BLAN,CWIT,HIGHTOP_WHITE RED,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
345,62,14,UNLIMITED METROMALL,30,Unlimited CityMall T,M119A906YBN5,BotinTaAm4PuLOREN Z,TCON/CAFE,CWIT,M119A906Y_BROWN 5,526,Bota Vestir PU Homb,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
346,62,14,UNLIMITED METROMALL,30,Unlimited CityMall T,MENSKATEBK,ZapDpPtAm6PuEAGLE 1,PLAN/NEGR,CWIT,MENSKATE_BLACK,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
347,62,14,UNLIMITED METROMALL,30,Unlimited CityMall T,WL533WHBK,ZapDepRedAm6KADI 5,PLAN/NEGR,FJIN,WL533_WHITE BLACK PU,541,Zap.Deportivo Hombre,"0,0",0.0,"6,0",6.0,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""45"", ""quantity"": 1}]",1,1
348,62,14,UNLIMITED METROMALL,30,Unlimited CityMall T,DANIELMONKBK,ZapTcMetCueWESTF 5,TCON/NEGR,IDLO,DANIELMONK_BLACK,504,Zap Casl Cuero Plant,"0,0",0.0,"3,0",3.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""41"", ""quantity"": 1}, {""row"": """", ""column"": ""42"", ""quantity"": 1}, {""row"": """", ""column"": ""43"", ""quantity"": 1}]",3,3
349,62,14,UNLIMITED METROMALL,30,Unlimited CityMall T,HANHOBK,ZapTcAm5CueWESTF 5,TCON/NEGR,IDLO,HANHO_BLACK,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""42"", ""quantity"": 1}, {""row"": """", ""column"": ""43"", ""quantity"": 1}]",2,2
350,62,14,UNLIMITED METROMALL,30,Unlimited CityMall T,YAGOPENNYBK,ZapTcMetCueWESTF 5,TCON/NEGR,IDLO,YAGOPENNY_BLACK,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""39"", ""quantity"": 1}, {""row"": """", ""column"": ""41"", ""quantity"": 1}, {""row"": """", ""column"": ""43"", ""quantity"": 1}]",3,3
351,62,14,UNLIMITED METROMALL,30,Unlimited CityMall T,7030KDNVRD,ZapDpPtAm6PuDKDA U,PLAN/KIDS,MDKD,7030 KIDS_NAVY RED,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,025 | 030 | 035 | 040 | 045 | 050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
352,62,14,UNLIMITED METROMALL,30,Unlimited CityMall T,10080KMRN,BotiAm4CuerCLAUDI W,TCON/AZUL,MKIN,10080_MARINO,522,Bota Casual Cuero H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
353,63,14,UNLIMITED METROMALL,30,Unlimited CityMall T,1040BLYLGYKD,ZapDpPtAm5LonLUKAM Y,PLAN/LUCE,MLUK,1040_BLUE YL GY KIDS,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,14 | 15 | 16 | 17 | 18 | 19 | 20 | 20.5 | 21 | 21.5 | 22 | 22.5 | 23 | 23.5 | 2 | 2.5 | 3 | 3.5,"[{""row"": """", ""column"": ""20"", ""quantity"": 1}]",1,1
354,64,28,UNLIMITED LASCASCADA,2,UNLIMITED C. 2000,EVER785ABK,ZapDpPmAm6PuCAMP A,PMED/NEGR,CEVE,EVER785_ALL BLACK,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
355,64,28,UNLIMITED LASCASCADA,2,UNLIMITED C. 2000,BY327999BKNB,ZapPtAm4LisCAMPL 8,PLAN/NEGR,GVIT,BY327999_BLACK NUB,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
356,64,28,UNLIMITED LASCASCADA,2,UNLIMITED C. 2000,DB212715BNNB,ZapPtAm5LisCAMPL 8,PLAN/CAFE,GVIT,DB212715_BROWN NUB,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
357,64,28,UNLIMITED LASCASCADA,2,UNLIMITED C. 2000,DB216322CFNB,ZapPtAm6LisCAMPL 8,PLAN/CAFE,GVIT,DB216322_COFFEE NUB,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
358,64,28,UNLIMITED LASCASCADA,2,UNLIMITED C. 2000,PY331372CFPU,ZapTcAm4LisCAMPL 8,TACO/CAFE,GVIT,PY331372_COFFEE PU,502,Zap Vest Cuero Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
359,64,28,UNLIMITED LASCASCADA,2,UNLIMITED C. 2000,LIVIADERBYBK,ZapTaAm4CueCLAUD 2,TCON/NEGR,IDLO,HUGOONLIVIA_BLACK,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""43"", ""quantity"": 1}]",1,1
360,65,28,UNLIMITED LASCASCADA,5,UNLIMITED FORHIM,HR23275GY,ZapDpPmAm6PuEAGL 5,PMED/GRIS,CEVE,HR23275_GRAY,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
