sku_code,dimension_code,value_code,value_label_es,assigned_by,assigned_at
KANELA200-NVSD,color,10,Navy,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA200-NVSD,color_family,blue,Azules,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA200-NVSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA203-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA203-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA203-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA203-CAPU,color,6,Camel,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA203-CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA203-CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA208-BEPU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA208-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA208-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA208-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA208-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA208-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA208-GYPU,color,18,Gris,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA208-GYPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA208-GYPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA216-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA216-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA216-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA216-CAPU,color,6,Camel,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA216-CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA216-CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA216-NDPU,color,4,Nude,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA216-NDPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA216-NDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA217-BEPU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA217-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA217-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA217-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA217-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA217-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA217-GNPU,color,12,Verde,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA217-GNPU,color_family,green,Verdes,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA217-GNPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA248-BEPU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA248-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA248-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA248-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA248-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA248-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA248-GNPU,color,12,Verde,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA248-GNPU,color_family,green,Verdes,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA248-GNPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA280-GDPU,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA280-GDPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA280-GDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA280-PWPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA281-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA281-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA281-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA281-CAPU,color,6,Camel,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA281-CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA281-CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA281-WHPU,color,2,Blanco,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KANELA281-WHPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KANELA281-WHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA214LA-BEPT,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA214LA-BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KARLA214LA-BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA214LA-BKPT,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA214LA-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KARLA214LA-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA214LA-RDPT,color,8,Rojo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA214LA-RDPT,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
KARLA214LA-RDPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA216LA-BKSD,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA216LA-BKSD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KARLA216LA-BKSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA216LA-NDSD,color,4,Nude,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA216LA-NDSD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KARLA216LA-NDSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA217LA-BEPT,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA217LA-BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KARLA217LA-BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA217LA-BKPT,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA217LA-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KARLA217LA-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA221LA-FUPT,color,14,Fucsia,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA221LA-FUPT,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 06:05:15.976
KARLA221LA-FUPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA222LA-BESD,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA222LA-BESD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KARLA222LA-BESD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA222LA-BKSD,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA222LA-BKSD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KARLA222LA-BKSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA304-GDME,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA304-GDME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
KARLA304-GDME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA304-PWME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA304-SLME,color,16,Plateado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA304-SLME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
KARLA304-SLME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA331-GDME,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA331-GDME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
KARLA331-GDME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA331-PWME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA333-CPME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA333-SLME,color,16,Plateado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KARLA333-SLME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
KARLA333-SLME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KAYLEE-1BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KAYLEE-1BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KAYLEE-1BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KAYLEE-88BKSU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KAYLEE-88BKSU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KAYLEE-88BKSU,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KC08-BKPT,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KC08-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KC08-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KED-BKSD,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KED-BKSD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KED-BKSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KED-BSSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KED-TPSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KENNYVELCROWHNV,color,2,Blanco,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KENNYVELCROWHNV,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KF-001BEPU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KF-001BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KF-001BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KF-001BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KF-001BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KF-001BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KF-001WHPU,color,2,Blanco,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KF-001WHPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KF-001WHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KF-003BENU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KF-003BENU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KF-003BENU,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KF-003BGNU,color,9,Bordo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KF-003BGNU,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
KF-003BGNU,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KF-003BKNU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KF-003BKNU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KF-003BKNU,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KH01-GDME,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KH01-GDME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
KH01-GDME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KH01-SLME,color,16,Plateado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KH01-SLME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
KH01-SLME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KH03-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KH03-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KH03-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KH03-PKPU,color,13,Rosa,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KH03-PKPU,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 06:05:15.976
KH03-PKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KINGSLEY1-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KINGSLEY1-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KINGSLEY1-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KINGSLEY35-BKPT,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KINGSLEY35-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KINGSLEY35-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KINGSLEY35-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KINGSLEY35-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KINGSLEY35-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KINGSLEY60-BKPT,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KINGSLEY60-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KINGSLEY60-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KOKOG-GDME,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KOKOG-GDME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
KOKOG-GDME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KOKOG-PWME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KP1001BGBE,color,9,Bordo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KP1001BGBE,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
KP1005AGWHSL,color,2,Blanco,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KP1005AGWHSL,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KP1607BAWHSL,color,2,Blanco,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KP1607BAWHSL,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KP1607BGGYBG,color,18,Gris,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KP1607BGGYBG,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KP1607NRBKGD,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KP1607NRBKGD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KP2360BLWHBL,color,2,Blanco,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KP2360BLWHBL,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KP2361AGWHSL,color,2,Blanco,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KP2361AGWHSL,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KP2361ROWHPK,color,2,Blanco,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KP2361ROWHPK,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KP2407GRWHGY,color,2,Blanco,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KP2407GRWHGY,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KPL-A404BEFB,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KPL-A404BEFB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KPL-A404BEFB,upper_material,fb,Fabric,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KPL-A404BKFB,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KPL-A404BKFB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KPL-A404BKFB,upper_material,fb,Fabric,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KPL-A404WHFB,color,2,Blanco,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KPL-A404WHFB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KPL-A404WHFB,upper_material,fb,Fabric,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KURAS-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
KURAS-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
KURAS-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
KURAS-BOPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA100-BESA,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA100-BESA,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
LA100-BESA,upper_material,sa,Satin,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA100-BGSA,color,9,Bordo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA100-BGSA,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
LA100-BGSA,upper_material,sa,Satin,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA100-BKSA,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA100-BKSA,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
LA100-BKSA,upper_material,sa,Satin,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA101-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA101-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
LA101-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA101-LBEPU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA101-LBEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
LA101-LBEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA102-BGPT,color,9,Bordo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA102-BGPT,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
LA102-BGPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA102-BKPT,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA102-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
LA102-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA103-CAPU,color,6,Camel,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA103-CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 06:05:15.976
LA103-CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA103-CRPU,color,crema,Crema,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA103-CRPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
LA103-CRPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA104-BEPU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA104-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
LA104-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA104-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA104-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
LA104-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA105-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA105-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
LA105-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA105-CAPU,color,6,Camel,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA105-CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 06:05:15.976
LA105-CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA106-GDSP,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA106-GDSP,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
LA106-GDSP,upper_material,sp,Suede/Peluche,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA106-SLSP,color,16,Plateado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA106-SLSP,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
LA106-SLSP,upper_material,sp,Suede/Peluche,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA25-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA25-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
LA25-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA25-CAPU,color,6,Camel,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA25-CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 06:05:15.976
LA25-CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA25-NVPU,color,10,Navy,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA25-NVPU,color_family,blue,Azules,seed:derived:color_family,2026-05-07 06:05:15.976
LA25-NVPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA26-BKSA,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA26-BKSA,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
LA26-BKSA,upper_material,sa,Satin,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA26-CPSA,upper_material,sa,Satin,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA26-MASA,upper_material,sa,Satin,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA27-BKME,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA27-BKME,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
LA27-BKME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA27-GDME,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA27-GDME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
LA27-GDME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA27-SLME,color,16,Plateado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA27-SLME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
LA27-SLME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA28-GDSP,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA28-GDSP,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
LA28-GDSP,upper_material,sp,Suede/Peluche,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA28-PWSP,upper_material,sp,Suede/Peluche,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA28-SLSP,color,16,Plateado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA28-SLSP,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
LA28-SLSP,upper_material,sp,Suede/Peluche,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA30-BEPT,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA30-BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
LA30-BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA30-BKPT,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA30-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
LA30-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA30-PKPT,color,13,Rosa,script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA30-PKPT,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 06:05:15.976
LA30-PKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
LA31-BEPU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
