diff_type,key_columns,key_values_json,before_row_hash,after_row_hash,changed_columns
changed,Store|Category,"[""V:2"",""V:527""]",0fb050a0c912c611d463b59dbe7adf3f04b40a76871a1dfd8c19b90916a49d4c,992f612184b7104d2067020a1a8697f3e97d3261d1ed642f1738637a1fd61064,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:2"",""V:541""]",41170e314f4ee983ea992220e8ca18250220f18c32c20b7767419bd8ef7ce4c7,85e83fb7c0ae3fb98105b121d553f580e5cd2e1d933d9ec2a250961f3cfd737e,Current Year Budget_04|Next Year Budget_04|Current MkDwn Pcts_04
changed,Store|Category,"[""V:2"",""V:542""]",0ae8b296d17710db4555c040931ba1674f39e2f4ac501efc4f2fc35707fd2e83,b7970aa3a3de570d3a3464a015ff8f128140dcb2574056adb9fe63ab9c630b7c,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:2"",""V:550""]",1cb5763959e86c4e9ed2212e35fe38f3616ad1ecbab4e249a19959d8eb70bacd,812b55885b54ae4dcc5569537f1aa8da0aa28b1caf319ebf31c6c7cf8cc77d06,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:2"",""V:553""]",936165a93f42d537960c9a41b30edb13e7c9b6b40464f55182c925b70f86ffc8,885ffe1b9731b6f1597a9497a127b86c10e57f88723aa7731ffb3624a76fc73c,Current Year Budget_04|Next Year Budget_04|Current MkDwn Pcts_04
changed,Store|Category,"[""V:2"",""V:925""]",86e674301c1311235e115cdb5cc8ce2fb5a0752b02707944f34af1efc8c97e10,fe26e47bd504c908be017bdae0a7d2f1df351c76cdbeaff58ef378b0cb1cd81e,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:2"",""V:926""]",297897f2e9c0434889c119b9976b6e1e138135cc7c947b1ae7adf8289b23c760,5730bdcf6334caff033fff3268c3a3288ab91bac4d65900532d21810989bdab8,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:2"",""V:929""]",4f212da5140e419981399510067f71ff54c9eab70cbab884488e6cdc73887f3c,e8c50c34f455e435d8ed9f8771b401b09cc18f3a896faac2a363b14a4bd2bd6b,Current Year Budget_04|Next Year Budget_04|Current MkDwn Pcts_04
changed,Store|Category,"[""V:5"",""V:11""]",7119845712ca6e65c77060051ab392e3ff62ae60fa302011fb2f202f23decb37,2645f9f8ab1fbcf3a3b7c9ee31d6385855c6294757731d8db5072a160d5bf789,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:5"",""V:16""]",b2a53374a8762ad1e0d089d110ecc0d06791b90e4be6f77a61c10ac45bc9aab7,37c45b1add6f4eaef7169c3e7aca5256d4088eb2331acfb36422c81677d9889d,Current Year Budget_04|Next Year Budget_04
