skuCode,categoryNumber,season,suffix,dimensionCode,rawCode,canonicalCode,valueCode,labelEs,colorFamilyCode,applied
VG301BLSD,585,7,BLSD,upper_material,SD,SU,su,Suede,,false
VG301CASD,585,7,CASD,color,CA,CA,ca,Camel,brown,false
VG301CASD,585,7,CASD,upper_material,SD,SU,su,Suede,,false
VG301FUSD,585,7,FUSD,color,FU,FU,fu,Fucsia,pink,false
VG301FUSD,585,7,FUSD,upper_material,SD,SU,su,Suede,,false
VG313BESD,562,7,BESD,color,BE,BE,be,Beige,neutral,false
VG313BESD,562,7,BESD,upper_material,SD,SU,su,Suede,,false
VG313BKSD,562,7,BKSD,color,BK,BK,bk,Negro,neutral,false
VG313BKSD,562,7,BKSD,upper_material,SD,SU,su,Suede,,false
VG313NVSD,562,7,NVSD,color,NV,NV,nv,Azul Marino,blue,false
VG313NVSD,562,7,NVSD,upper_material,SD,SU,su,Suede,,false
VG328BKPU,585,7,BKPU,color,BK,BK,bk,Negro,neutral,false
VG328BKPU,585,7,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
VG328CAPU,585,7,CAPU,color,CA,CA,ca,Camel,brown,false
VG328CAPU,585,7,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
VIOLETA-1BETE,556,5,BETE,color,BE,BE,be,Beige,neutral,false
VIOLETA-1BETE,556,5,BETE,upper_material,TE,TE,te,Tela,,false
VIOLETA-1BKTE,556,5,BKTE,color,BK,BK,bk,Negro,neutral,false
VIOLETA-1BKTE,556,5,BKTE,upper_material,TE,TE,te,Tela,,false
VIOLETA-1PKTE,556,5,PKTE,color,PK,PK,pk,Rosa,pink,false
VIOLETA-1PKTE,556,5,PKTE,upper_material,TE,TE,te,Tela,,false
VIVIAN435NDGD,567,7,NDGD,color,ND,ND,nd,Nude,neutral,false
VIVIAN441TNGD,567,6,TNGD,color,TN,TN,tn,Tan,brown,false
VZ-01L-BKRDTE,556,3,RDTE,color,RD,RD,rd,Rojo,red,false
VZ-01L-BKRDTE,556,3,RDTE,upper_material,TE,TE,te,Tela,,false
VZ-01L-BKTE,556,3,BKTE,color,BK,BK,bk,Negro,neutral,false
VZ-01L-BKTE,556,3,BKTE,upper_material,TE,TE,te,Tela,,false
VZ-01L-GYTE,556,3,GYTE,color,GY,GY,gy,Gris,neutral,false
VZ-01L-GYTE,556,3,GYTE,upper_material,TE,TE,te,Tela,,false
VZ-01L-PRTE,556,3,PRTE,upper_material,TE,TE,te,Tela,,false
VZ-01L-WHTE,556,3,WHTE,color,WH,WH,wh,Blanco,neutral,false
VZ-01L-WHTE,556,3,WHTE,upper_material,TE,TE,te,Tela,,false
VZ-07L-BKTE,556,3,BKTE,color,BK,BK,bk,Negro,neutral,false
VZ-07L-BKTE,556,3,BKTE,upper_material,TE,TE,te,Tela,,false
VZ-07L-NVTE,556,3,NVTE,color,NV,NV,nv,Azul Marino,blue,false
VZ-07L-NVTE,556,3,NVTE,upper_material,TE,TE,te,Tela,,false
VZ-07L-PKTE,556,3,PKTE,color,PK,PK,pk,Rosa,pink,false
VZ-07L-PKTE,556,3,PKTE,upper_material,TE,TE,te,Tela,,false
VZ-07L-WHTE,556,3,WHTE,color,WH,WH,wh,Blanco,neutral,false
VZ-07L-WHTE,556,3,WHTE,upper_material,TE,TE,te,Tela,,false
W119-25GDME,568,3,GDME,color,GD,GD,gd,Dorado,metallic,false
W119-25GDME,568,3,GDME,upper_material,ME,ME,me,Metalico,,false
W119-25SLME,568,3,SLME,color,SL,SL,sl,Plateado,metallic,false
W119-25SLME,568,3,SLME,upper_material,ME,ME,me,Metalico,,false
W75-BEPU,585,2,BEPU,color,BE,BE,be,Beige,neutral,false
W75-BEPU,585,2,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
W75-BKPU,585,2,BKPU,color,BK,BK,bk,Negro,neutral,false
W75-BKPU,585,2,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
W75-CAPU,585,2,CAPU,color,CA,CA,ca,Camel,brown,false
W75-CAPU,585,2,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
W75-WHPU,585,2,WHPU,color,WH,WH,wh,Blanco,neutral,false
W75-WHPU,585,2,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
W77-GDME,588,2,GDME,color,GD,GD,gd,Dorado,metallic,false
W77-GDME,588,2,GDME,upper_material,ME,ME,me,Metalico,,false
W77-SLME,588,2,SLME,color,SL,SL,sl,Plateado,metallic,false
W77-SLME,588,2,SLME,upper_material,ME,ME,me,Metalico,,false
W89-PRPU,588,2,PRPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
W89-WHPU,588,2,WHPU,color,WH,WH,wh,Blanco,neutral,false
W89-WHPU,588,2,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
WBOWIE-BKNB,567,2,BKNB,color,BK,BK,bk,Negro,neutral,false
WBOWIE-BKNB,567,2,BKNB,upper_material,NB,NU,nu,Nubuck,,false
WBOWIE-NTPU,567,2,NTPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
WD200BEPU,557,A,BEPU,color,BE,BE,be,Beige,neutral,false
WD200BEPU,557,A,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
WD200BKPU,557,A,BKPU,color,BK,BK,bk,Negro,neutral,false
WD200BKPU,557,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
WD200KHPU,557,A,KHPU,color,KH,KH,kh,Khaki/Kaki,brown,false
WD200KHPU,557,A,KHPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
WDONALD-BKNBPU,567,5,NBPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
WDONALD-NTNB,567,5,NTNB,upper_material,NB,NU,nu,Nubuck,,false
WEAVE-15-BETE,557,7,BETE,color,BE,BE,be,Beige,neutral,false
WEAVE-15-BETE,557,7,BETE,upper_material,TE,TE,te,Tela,,false
WEAVE-15-BKTE,557,7,BKTE,color,BK,BK,bk,Negro,neutral,false
WEAVE-15-BKTE,557,7,BKTE,upper_material,TE,TE,te,Tela,,false
WEAVE-15-BNTE,557,7,BNTE,color,BN,BN,bn,Cafe,brown,false
WEAVE-15-BNTE,557,7,BNTE,upper_material,TE,TE,te,Tela,,false
WEAVE-15-PKTE,557,7,PKTE,color,PK,PK,pk,Rosa,pink,false
WEAVE-15-PKTE,557,7,PKTE,upper_material,TE,TE,te,Tela,,false
WEAVE-15-TPTE,557,7,TPTE,color,TP,TP,tp,Taupe,brown,false
WEAVE-15-TPTE,557,7,TPTE,upper_material,TE,TE,te,Tela,,false
WEAVE-15-WNTE,557,7,WNTE,color,WN,WN,wn,Vino,red,false
WEAVE-15-WNTE,557,7,WNTE,upper_material,TE,TE,te,Tela,,false
WEAVE-86K-BETE,597,1,BETE,color,BE,BE,be,Beige,neutral,false
WEAVE-86K-BETE,597,1,BETE,upper_material,TE,TE,te,Tela,,false
WEAVE-86K-MVTE,597,1,MVTE,upper_material,TE,TE,te,Tela,,false
WEAVE-86K-TPTE,597,1,TPTE,color,TP,TP,tp,Taupe,brown,false
WEAVE-86K-TPTE,597,1,TPTE,upper_material,TE,TE,te,Tela,,false
WEEKENDS-LEOPU,568,6,EOPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
WKIMBERBKPU,593,7,BKPU,color,BK,BK,bk,Negro,neutral,false
WKIMBERBKPU,593,7,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
WKIMBERNVPU,593,7,NVPU,color,NV,NV,nv,Azul Marino,blue,false
WKIMBERNVPU,593,7,NVPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
WKIMBERTNPU,593,7,TNPU,color,TN,TN,tn,Tan,brown,false
WKIMBERTNPU,593,7,TNPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
WLD532-BKPT,557,2,BKPT,color,BK,BK,bk,Negro,neutral,false
WLD532-BKPT,557,2,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
WLD532-KHPT,557,2,KHPT,color,KH,KH,kh,Khaki/Kaki,brown,false
WLD532-KHPT,557,2,KHPT,upper_material,PT,PT,pt,Patent (Charol),,false
WOORI-STPU,569,1,STPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
WYNN-1BKNB,567,4,BKNB,color,BK,BK,bk,Negro,neutral,false
WYNN-1BKNB,567,4,BKNB,upper_material,NB,NU,nu,Nubuck,,false
WYNN-1NDPT,567,4,NDPT,color,ND,ND,nd,Nude,neutral,false
WYNN-1NDPT,567,4,NDPT,upper_material,PT,PT,pt,Patent (Charol),,false
WYNN-1WHPU,567,4,WHPU,color,WH,WH,wh,Blanco,neutral,false
WYNN-1WHPU,567,4,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XHY230722-4BKME,573,5,BKME,color,BK,BK,bk,Negro,neutral,false
XHY230722-4BKME,573,5,BKME,upper_material,ME,ME,me,Metalico,,false
XHY230722-4BLME,573,5,BLME,color,BL,BL,bl,Azul,blue,false
XHY230722-4BLME,573,5,BLME,upper_material,ME,ME,me,Metalico,,false
XHY230722-4PRME,573,5,PRME,upper_material,ME,ME,me,Metalico,,false
XN316-38BKPU,566,3,BKPU,color,BK,BK,bk,Negro,neutral,false
XN316-38BKPU,566,3,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XN316-38NDPU,566,3,NDPU,color,ND,ND,nd,Nude,neutral,false
XN316-38NDPU,566,3,NDPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XN316-38WHPU,566,3,WHPU,color,WH,WH,wh,Blanco,neutral,false
XN316-38WHPU,566,3,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XN3801-34BEPU,557,3,BEPU,color,BE,BE,be,Beige,neutral,false
XN3801-34BEPU,557,3,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XN3801-34BKPU,557,3,BKPU,color,BK,BK,bk,Negro,neutral,false
XN3801-34BKPU,557,3,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XN3801-39BEPU,557,3,BEPU,color,BE,BE,be,Beige,neutral,false
XN3801-39BEPU,557,3,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XN3801-39BKPU,557,3,BKPU,color,BK,BK,bk,Negro,neutral,false
XN3801-39BKPU,557,3,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XN3801-39GNPU,557,3,GNPU,color,GN,GN,gn,Verde,green,false
XN3801-39GNPU,557,3,GNPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XN3801-40BKPU,557,3,BKPU,color,BK,BK,bk,Negro,neutral,false
XN3801-40BKPU,557,3,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XN3801-40CAPU,557,3,CAPU,color,CA,CA,ca,Camel,brown,false
XN3801-40CAPU,557,3,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XN3801-40GNPU,557,3,GNPU,color,GN,GN,gn,Verde,green,false
XN3801-40GNPU,557,3,GNPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XRD2207022-BKPU,569,3,BKPU,color,BK,BK,bk,Negro,neutral,false
XRD2207022-BKPU,569,3,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XRD2207022-BNPU,569,3,BNPU,color,BN,BN,bn,Cafe,brown,false
XRD2207022-BNPU,569,3,BNPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XRD2207022-TNPU,569,3,TNPU,color,TN,TN,tn,Tan,brown,false
XRD2207022-TNPU,569,3,TNPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XY811052-2-BKNB,568,5,BKNB,color,BK,BK,bk,Negro,neutral,false
XY811052-2-BKNB,568,5,BKNB,upper_material,NB,NU,nu,Nubuck,,false
XY811052-2-GDGL,573,5,GDGL,color,GD,GD,gd,Dorado,metallic,false
XY811052-2-GDGL,573,5,GDGL,upper_material,GL,GL,gl,Gliter,,false
XY811052-2-NVGL,573,5,NVGL,color,NV,NV,nv,Azul Marino,blue,false
XY811052-2-NVGL,573,5,NVGL,upper_material,GL,GL,gl,Gliter,,false
XY811052-2-RSGL,568,5,RSGL,color,RS,RS,rs,Rosa Viejo,pink,false
XY811052-2-RSGL,568,5,RSGL,upper_material,GL,GL,gl,Gliter,,false
XY811052-2-SLGL,573,5,SLGL,color,SL,SL,sl,Plateado,metallic,false
XY811052-2-SLGL,573,5,SLGL,upper_material,GL,GL,gl,Gliter,,false
XY81105-2-BENU,568,3,BENU,color,BE,BE,be,Beige,neutral,false
XY81105-2-BENU,568,3,BENU,upper_material,NU,NU,nu,Nubuck,,false
XY81105-2-BKME,568,3,BKME,color,BK,BK,bk,Negro,neutral,false
XY81105-2-BKME,568,3,BKME,upper_material,ME,ME,me,Metalico,,false
XY81105-2BKNB,567,A,BKNB,color,BK,BK,bk,Negro,neutral,false
XY81105-2BKNB,567,A,BKNB,upper_material,NB,NU,nu,Nubuck,,false
XY81105-2-RGGL,568,2,RGGL,color,RG,RG,rg,Rose Gold,metallic,false
XY81105-2-RGGL,568,2,RGGL,upper_material,GL,GL,gl,Gliter,,false
XY81105-2-SLGL,568,2,SLGL,color,SL,SL,sl,Plateado,metallic,false
XY81105-2-SLGL,568,2,SLGL,upper_material,GL,GL,gl,Gliter,,false
XYE230524-5BKPU,576,5,BKPU,color,BK,BK,bk,Negro,neutral,false
XYE230524-5BKPU,576,5,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XYE230524-5TNPU,576,5,TNPU,color,TN,TN,tn,Tan,brown,false
XYE230524-5TNPU,576,5,TNPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XYE230524-5WHPU,576,5,WHPU,color,WH,WH,wh,Blanco,neutral,false
XYE230524-5WHPU,576,5,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XYE230719-1BKPU,576,5,BKPU,color,BK,BK,bk,Negro,neutral,false
XYE230719-1BKPU,576,5,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
XYE230719-1GDME,576,5,GDME,color,GD,GD,gd,Dorado,metallic,false
XYE230719-1GDME,576,5,GDME,upper_material,ME,ME,me,Metalico,,false
XYE230719-1SLME,576,5,SLME,color,SL,SL,sl,Plateado,metallic,false
XYE230719-1SLME,576,5,SLME,upper_material,ME,ME,me,Metalico,,false
Y88-1BEPT,557,6,BEPT,color,BE,BE,be,Beige,neutral,false
Y88-1BEPT,557,6,BEPT,upper_material,PT,PT,pt,Patent (Charol),,false
Y88-1BKPT,557,A,BKPT,color,BK,BK,bk,Negro,neutral,false
Y88-1BKPT,557,A,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
Y88-1RDPT,557,A,RDPT,color,RD,RD,rd,Rojo,red,false
Y88-1RDPT,557,A,RDPT,upper_material,PT,PT,pt,Patent (Charol),,false
Y88-1WNPT,557,6,WNPT,color,WN,WN,wn,Vino,red,false
Y88-1WNPT,557,6,WNPT,upper_material,PT,PT,pt,Patent (Charol),,false
Y88-25BEPT,557,6,BEPT,color,BE,BE,be,Beige,neutral,false
Y88-25BEPT,557,6,BEPT,upper_material,PT,PT,pt,Patent (Charol),,false
Y88-25-BKPT,557,2,BKPT,color,BK,BK,bk,Negro,neutral,false
Y88-25-BKPT,557,2,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
Y88-25BKPT,557,6,BKPT,color,BK,BK,bk,Negro,neutral,false
Y88-25BKPT,557,6,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
Y88-25-DBEPT,557,2,BEPT,color,BE,BE,be,Beige,neutral,false
Y88-25-DBEPT,557,2,BEPT,upper_material,PT,PT,pt,Patent (Charol),,false
Y88-25-GDPT,557,2,GDPT,color,GD,GD,gd,Dorado,metallic,false
Y88-25-GDPT,557,2,GDPT,upper_material,PT,PT,pt,Patent (Charol),,false
Y88-25PKPT,557,6,PKPT,color,PK,PK,pk,Rosa,pink,false
Y88-25PKPT,557,6,PKPT,upper_material,PT,PT,pt,Patent (Charol),,false
Y88-25-RDNB,557,2,RDNB,color,RD,RD,rd,Rojo,red,false
Y88-25-RDNB,557,2,RDNB,upper_material,NB,NU,nu,Nubuck,,false
Y88-25RDPT,557,6,RDPT,color,RD,RD,rd,Rojo,red,false
Y88-25RDPT,557,6,RDPT,upper_material,PT,PT,pt,Patent (Charol),,false
Y88-2BEPT,557,6,BEPT,color,BE,BE,be,Beige,neutral,false
Y88-2BEPT,557,6,BEPT,upper_material,PT,PT,pt,Patent (Charol),,false
Y88-2BKPT,557,6,BKPT,color,BK,BK,bk,Negro,neutral,false
Y88-2BKPT,557,6,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
YABIG-BKPU,593,2,BKPU,color,BK,BK,bk,Negro,neutral,false
YABIG-BKPU,593,2,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
YABIG-WSPU,593,2,WSPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
YANLI-05-BKPU,588,1,BKPU,color,BK,BK,bk,Negro,neutral,false
YANLI-05-BKPU,588,1,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
YANLI-05-BSPU,588,1,BSPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
YANLI-05-TNPU,588,1,TNPU,color,TN,TN,tn,Tan,brown,false
YANLI-05-TNPU,588,1,TNPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
YANLI-05-TPPU,588,1,TPPU,color,TP,TP,tp,Taupe,brown,false
YANLI-05-TPPU,588,1,TPPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
YANLI-13-BKPU,586,1,BKPU,color,BK,BK,bk,Negro,neutral,false
YANLI-13-BKPU,586,1,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
YANLI-13-TNPU,586,1,TNPU,color,TN,TN,tn,Tan,brown,false
YANLI-13-TNPU,586,1,TNPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
YARA-03-BKTE,585,1,BKTE,color,BK,BK,bk,Negro,neutral,false
YARA-03-BKTE,585,1,BKTE,upper_material,TE,TE,te,Tela,,false
YARA-03-TNTE,585,1,TNTE,color,TN,TN,tn,Tan,brown,false
YARA-03-TNTE,585,1,TNTE,upper_material,TE,TE,te,Tela,,false
YARA-41-BSPU,585,1,BSPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
YARA-41-RDPU,585,1,RDPU,color,RD,RD,rd,Rojo,red,false
YARA-41-RDPU,585,1,RDPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
YARA-41-TNPU,585,1,TNPU,color,TN,TN,tn,Tan,brown,false
YARA-41-TNPU,585,1,TNPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
YC230705-BEPT,566,5,BEPT,color,BE,BE,be,Beige,neutral,false
YC230705-BEPT,566,5,BEPT,upper_material,PT,PT,pt,Patent (Charol),,false
YC230705-BKPT,566,5,BKPT,color,BK,BK,bk,Negro,neutral,false
YC230705-BKPT,566,5,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
YC230705-GDGL,566,5,GDGL,color,GD,GD,gd,Dorado,metallic,false
YC230705-GDGL,566,5,GDGL,upper_material,GL,GL,gl,Gliter,,false
YC230705-SLGL,566,5,SLGL,color,SL,SL,sl,Plateado,metallic,false
YC230705-SLGL,566,5,SLGL,upper_material,GL,GL,gl,Gliter,,false
YC230717-4BENB,567,5,BENB,color,BE,BE,be,Beige,neutral,false
YC230717-4BENB,567,5,BENB,upper_material,NB,NU,nu,Nubuck,,false
YC230717-4BKNB,567,5,BKNB,color,BK,BK,bk,Negro,neutral,false
YC230717-4BKNB,567,5,BKNB,upper_material,NB,NU,nu,Nubuck,,false
YC230717-4JNDN,567,5,JNDN,upper_material,DN,DN,dn,Denim,,false
YC230717-4PKPT,567,5,PKPT,color,PK,PK,pk,Rosa,pink,false
YC230717-4PKPT,567,5,PKPT,upper_material,PT,PT,pt,Patent (Charol),,false
YC230721-1BEPT,567,5,BEPT,color,BE,BE,be,Beige,neutral,false
YC230721-1BEPT,567,5,BEPT,upper_material,PT,PT,pt,Patent (Charol),,false
YC230721-1BKPT,567,5,BKPT,color,BK,BK,bk,Negro,neutral,false
YC230721-1BKPT,567,5,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
YC230721-1TNPT,567,5,TNPT,color,TN,TN,tn,Tan,brown,false
YC230721-1TNPT,567,5,TNPT,upper_material,PT,PT,pt,Patent (Charol),,false
YC230722-2BKGL,566,5,BKGL,color,BK,BK,bk,Negro,neutral,false
YC230722-2BKGL,566,5,BKGL,upper_material,GL,GL,gl,Gliter,,false
YC230722-2CPGL,566,5,CPGL,color,CP,CP,cp,Champagne,metallic,false
YC230722-2CPGL,566,5,CPGL,upper_material,GL,GL,gl,Gliter,,false
YC230722-2SLGL,566,5,SLGL,color,SL,SL,sl,Plateado,metallic,false
YC230722-2SLGL,566,5,SLGL,upper_material,GL,GL,gl,Gliter,,false
YEAH-12-BSPU,585,1,BSPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
YH311-0901-BKSD,577,3,BKSD,color,BK,BK,bk,Negro,neutral,false
YH311-0901-BKSD,577,3,BKSD,upper_material,SD,SU,su,Suede,,false
YH311-0901-MSSD,577,3,MSSD,upper_material,SD,SU,su,Suede,,false
YH311-0901-MVSD,577,3,MVSD,upper_material,SD,SU,su,Suede,,false
YH311-0901-RDSD,577,3,RDSD,color,RD,RD,rd,Rojo,red,false
YH311-0901-RDSD,577,3,RDSD,upper_material,SD,SU,su,Suede,,false
YH311-1371-BKMT,569,3,BKMT,color,BK,BK,bk,Negro,neutral,false
YH311-1371-BKMT,569,3,BKMT,upper_material,MT,ME,me,Metalico,,false
YH311-1371-KHMT,569,3,KHMT,color,KH,KH,kh,Khaki/Kaki,brown,false
YH311-1371-KHMT,569,3,KHMT,upper_material,MT,ME,me,Metalico,,false
YH311-1371-SLMT,569,3,SLMT,color,SL,SL,sl,Plateado,metallic,false
YH311-1371-SLMT,569,3,SLMT,upper_material,MT,ME,me,Metalico,,false
YH311-1371-WHMT,569,3,WHMT,color,WH,WH,wh,Blanco,neutral,false
YH311-1371-WHMT,569,3,WHMT,upper_material,MT,ME,me,Metalico,,false
YH-372-035-BKSD,577,3,BKSD,color,BK,BK,bk,Negro,neutral,false
YH-372-035-BKSD,577,3,BKSD,upper_material,SD,SU,su,Suede,,false
YH-372-035-BLSD,577,3,BLSD,color,BL,BL,bl,Azul,blue,false
YH-372-035-BLSD,577,3,BLSD,upper_material,SD,SU,su,Suede,,false
YH-372-035-BNSD,577,3,BNSD,color,BN,BN,bn,Cafe,brown,false
YH-372-035-BNSD,577,3,BNSD,upper_material,SD,SU,su,Suede,,false
YH-372-035-PKSD,577,3,PKSD,color,PK,PK,pk,Rosa,pink,false
YH-372-035-PKSD,577,3,PKSD,upper_material,SD,SU,su,Suede,,false
YK1811NDPT,567,8,NDPT,color,ND,ND,nd,Nude,neutral,false
YK1811NDPT,567,8,NDPT,upper_material,PT,PT,pt,Patent (Charol),,false
YK1813NDPT,567,8,NDPT,color,ND,ND,nd,Nude,neutral,false
YK1813NDPT,567,8,NDPT,upper_material,PT,PT,pt,Patent (Charol),,false
YK1815SLME,559,8,SLME,color,SL,SL,sl,Plateado,metallic,false
YK1815SLME,559,8,SLME,upper_material,ME,ME,me,Metalico,,false
YK1823BKPT,560,B,BKPT,color,BK,BK,bk,Negro,neutral,false
YK1823BKPT,560,B,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
YK1825BKPT,560,B,BKPT,color,BK,BK,bk,Negro,neutral,false
YK1825BKPT,560,B,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
YS-227-BKSA,566,2,BKSA,color,BK,BK,bk,Negro,neutral,false
YS-227-BKSA,566,2,BKSA,upper_material,SA,SA,sa,Satin,,false
YS-227-BSSA,566,2,BSSA,upper_material,SA,SA,sa,Satin,,false
YS-227-FUSA,566,2,FUSA,color,FU,FU,fu,Fucsia,pink,false
YS-227-FUSA,566,2,FUSA,upper_material,SA,SA,sa,Satin,,false
YS-227-GNSA,566,2,GNSA,color,GN,GN,gn,Verde,green,false
YS-227-GNSA,566,2,GNSA,upper_material,SA,SA,sa,Satin,,false
YS-227-RDSA,566,2,RDSA,color,RD,RD,rd,Rojo,red,false
YS-227-RDSA,566,2,RDSA,upper_material,SA,SA,sa,Satin,,false
YS-8163-BKSA,566,2,BKSA,color,BK,BK,bk,Negro,neutral,false
YS-8163-BKSA,566,2,BKSA,upper_material,SA,SA,sa,Satin,,false
YT90WNRD,556,2,WNRD,color,WN,WN,wn,Vino,red,false
YUMMY-12-BKPU,586,1,BKPU,color,BK,BK,bk,Negro,neutral,false
YUMMY-12-BKPU,586,1,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
YUMMY-12-BSPU,586,1,BSPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ZAYA-1BKPT,591,A,BKPT,color,BK,BK,bk,Negro,neutral,false
ZAYA-1BKPT,591,A,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
ZAYA-1CYPT,591,A,CYPT,upper_material,PT,PT,pt,Patent (Charol),,false
ZK36-BKPU,556,8,BKPU,color,BK,BK,bk,Negro,neutral,false
ZK36-BKPU,556,8,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ZK36-GDPU,556,8,GDPU,color,GD,GD,gd,Dorado,metallic,false
ZK36-GDPU,556,8,GDPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ZK37-BKPU,556,8,BKPU,color,BK,BK,bk,Negro,neutral,false
ZK37-BKPU,556,8,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ZK37-WHPU,556,8,WHPU,color,WH,WH,wh,Blanco,neutral,false
ZK37-WHPU,556,8,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ZK38-BEPU,564,8,BEPU,color,BE,BE,be,Beige,neutral,false
ZK38-BEPU,564,8,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ZK38-BKPU,564,8,BKPU,color,BK,BK,bk,Negro,neutral,false
ZK38-BKPU,564,8,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ZK38-CAPU,564,8,CAPU,color,CA,CA,ca,Camel,brown,false
ZK38-CAPU,564,8,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ZK39-BEPU,564,8,BEPU,color,BE,BE,be,Beige,neutral,false
ZK39-BEPU,564,8,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ZK39-BKPU,564,8,BKPU,color,BK,BK,bk,Negro,neutral,false
ZK39-BKPU,564,8,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ZK39-CAPU,564,8,CAPU,color,CA,CA,ca,Camel,brown,false
ZK39-CAPU,564,8,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ZK40-BEPU,557,8,BEPU,color,BE,BE,be,Beige,neutral,false
ZK40-BEPU,557,8,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ZK40-BKPU,559,8,BKPU,color,BK,BK,bk,Negro,neutral,false
ZK40-BKPU,559,8,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ZK40-OFWHPU,559,8,WHPU,color,WH,WH,wh,Blanco,neutral,false
ZK40-OFWHPU,559,8,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ZK41-BEPT,559,8,BEPT,color,BE,BE,be,Beige,neutral,false
ZK41-BEPT,559,8,BEPT,upper_material,PT,PT,pt,Patent (Charol),,false
ZK41-BKPT,559,8,BKPT,color,BK,BK,bk,Negro,neutral,false
ZK41-BKPT,559,8,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
ZK41-NDPT,559,8,NDPT,color,ND,ND,nd,Nude,neutral,false
