sku_code,dimension_code,value_code,value_label_es,assigned_by,assigned_at
LA82-DBEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA82-DBEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA82-DBEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA83-DBEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA83-DBEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA83-DBEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA83-OFWHPU,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA83-OFWHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA83-OFWHPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA84-BEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA84-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA84-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA84-SLPU,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA84-SLPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA84-SLPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
LA85-BEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA85-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA85-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA85-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA85-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA85-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA85-GDPU,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA85-GDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA85-GDPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
LA86-BKPT,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA86-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA86-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA86-MAPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA86-NDPT,color,nd,Nude,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA86-NDPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA86-NDPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA87-BEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA87-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA87-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA87-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA87-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA87-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA88-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA88-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA88-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA88-GDPU,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA88-GDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA88-GDPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
LA88-NDPU,color,nd,Nude,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA88-NDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA88-NDPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA89-BEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA89-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA89-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA89-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA89-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA89-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA90-BKSP,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA90-BKSP,upper_material,sp,Suede/Peluche,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA90-BKSP,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA90-OFWHSP,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA90-OFWHSP,upper_material,sp,Suede/Peluche,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA90-OFWHSP,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA91-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA91-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA91-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA91-KHPU,color,kh,Khaki/Kaki,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA91-KHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA91-KHPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
LA92-BKPT,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA92-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA92-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA92-NDPT,color,nd,Nude,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA92-NDPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA92-NDPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA93-NDPU,color,nd,Nude,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA93-NDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA93-NDPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA94-BEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA94-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA94-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA94-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA94-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA94-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA94-KHPU,color,kh,Khaki/Kaki,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA94-KHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA94-KHPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
LA95-BEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA95-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA95-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA95-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA95-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA95-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA96-BEPT,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA96-BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA96-BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA96-BKPT,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA96-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA96-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA97-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA97-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA97-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA97-CAPU,color,ca,Camel,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA97-CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA97-CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
LA98-BEPT,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA98-BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA98-BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA98-BKPT,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA98-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA98-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA99-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA99-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA99-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LA99-KHPU,color,kh,Khaki/Kaki,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA99-KHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LA99-KHPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
LACEY-BKTE,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LACEY-BKTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LACEY-BKTE,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LADYSKATEWHBK,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LADYSKATEWHBK,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LADYSKATEWHGY,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LADYSKATEWHGY,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LADYSKATEWHKH,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LADYSKATEWHKH,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LADYSKATEWHPK,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LADYSKATEWHPK,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LARCH-SLPPU,color,lp,Rosa Claro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LARCH-SLPPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LARCH-SLPPU,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
LCL19APPU,color,ap,Apricot,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LCL19APPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LCL19APPU,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
LCL19BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LCL19BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LCL19BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LCL19KHPU,color,kh,Khaki/Kaki,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LCL19KHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LCL19KHPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
LCL19WHPU,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LCL19WHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LCL19WHPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LE256APPT,color,ap,Apricot,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LE256APPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LE256APPT,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
LE256BKPT,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LE256BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LE256BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LE261BKGT,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LE261BKGT,upper_material,gl,Gliter,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LE261BKGT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LE263BLPT,color,bl,Azul,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LE263BLPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LE263BLPT,color_family,blue,Azules,seed:derived:color_family,2026-05-07 05:44:06.334
LE3BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LE3BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LE3BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LE3KHPU,color,kh,Khaki/Kaki,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LE3KHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LE3KHPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
LEISURE2BKBK,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISURE2BKBK,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LEISURE2BKWH,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISURE2BKWH,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LEISUREBKBK,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISUREBKBK,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LEISURE-BKTE,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISURE-BKTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISURE-BKTE,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LEISUREBKWH,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISUREBKWH,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LEISUREBUBKBK,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISUREBUBKBK,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LEISUREBU-BKTE,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISUREBU-BKTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISUREBU-BKTE,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LEISUREBU-NVTE,color,nv,Azul Marino,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISUREBU-NVTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISUREBU-NVTE,color_family,blue,Azules,seed:derived:color_family,2026-05-07 05:44:06.334
LEISURELYBKBK,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISURELYBKBK,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LEISURELYBKWH,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISURELYBKWH,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LEISURE-PKTE,color,pk,Rosa,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISURE-PKTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISURE-PKTE,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
LEISURLY-BKTE,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISURLY-BKTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISURLY-BKTE,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LEISURLY-NVTE,color,nv,Azul Marino,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISURLY-NVTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEISURLY-NVTE,color_family,blue,Azules,seed:derived:color_family,2026-05-07 05:44:06.334
LESSA86BKNB,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LESSA86BKNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LESSA86BKNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LEXI21CML,color,1c,Multicolor,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LEXI21CML,color_family,multicolor,Especiales,seed:derived:color_family,2026-05-07 05:44:06.334
LFE8836BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LFE8836BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LFE8836BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LFE8836FUME,color,fu,Fucsia,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LFE8836FUME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LFE8836FUME,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
LFE8836NDPU,color,nd,Nude,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LFE8836NDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LFE8836NDPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LFE8836SLME,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LFE8836SLME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LFE8836SLME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
LIASON23BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LIASON23BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LIASON23BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LIASON23BSPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LIASON24BEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LIASON24BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LIASON24BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LIASON24BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LIASON24BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LIASON24BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA055LA-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA055LA-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA055LA-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA055LA-CAPU,color,ca,Camel,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA055LA-CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA055LA-CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA055LA-PKPU,color,pk,Rosa,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA055LA-PKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA055LA-PKPU,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA090LA-BEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA090LA-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA090LA-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA090LA-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA090LA-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA090LA-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA090LA-NDPU,color,nd,Nude,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA090LA-NDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA090LA-NDPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA090LA-PKPU,color,pk,Rosa,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA090LA-PKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA090LA-PKPU,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA091LA-BEPT,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA091LA-BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA091LA-BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA091LA-BKPT,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA091LA-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA091LA-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA091LA-RDPT,color,rd,Rojo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA091LA-RDPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA091LA-RDPT,color_family,red,Rojos,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA091LA-WHPT,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA091LA-WHPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA091LA-WHPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA119LA-BEPT,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA119LA-BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA119LA-BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA127LA-BKPT,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA127LA-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA127LA-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA127LA-NDPT,color,nd,Nude,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA127LA-NDPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA127LA-NDPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA127LA-WHPT,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA127LA-WHPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA127LA-WHPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA132LA-BEPT,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA132LA-BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA132LA-BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA132LA-CAPT,color,ca,Camel,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA132LA-CAPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA132LA-CAPT,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA143LA-NDPU,color,nd,Nude,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA143LA-NDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA143LA-NDPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA157LA-GDPU,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA157LA-GDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA157LA-GDPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA157LA-MEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA185LA-BEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA185LA-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA185LA-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
LISSA185LA-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
LISSA185LA-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
